,Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
2115,MRTN,"Marten Transport, Ltd. - Common Stock",Q,N,N,100.0,N,N
2116,MRTX,"Mirati Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
2117,MRUS,Merus N.V. - Common Shares,G,N,N,100.0,N,N
2118,MRVL,Marvell Technology Group Ltd. - Common Stock,Q,N,N,100.0,N,N
2119,MSBF,MSB Financial Corp. - Common Stock,G,N,N,100.0,N,N
2120,MSBI,"Midland States Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2121,MSEX,Middlesex Water Company - Common Stock,Q,N,N,100.0,N,N
2122,MSFT,Microsoft Corporation - Common Stock,Q,N,N,100.0,N,N
2123,MSON,"MISONIX, Inc. - Common Stock",G,N,N,100.0,N,N
2124,MSTR,MicroStrategy Incorporated - Class A Common Stock,Q,N,N,100.0,N,N
2125,MSVB,"Mid-Southern Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
2126,MTBC,"MTBC, Inc. - Common Stock",G,N,N,100.0,N,N
2127,MTBCP,"MTBC, Inc. - 11% Series A Cumulative Redeemable Perpetual Preferred Stock",G,N,N,100.0,N,N
2128,MTC,"MMTec, Inc. - Common Shares",S,N,N,100.0,N,N
2129,MTCH,"Match Group, Inc. - Common Stock",Q,N,N,100.0,N,N
2130,MTEM,"Molecular Templates, Inc. - Common Stock",S,N,N,100.0,N,N
2131,MTEX,"Mannatech, Incorporated - Common Stock",Q,N,N,100.0,N,N
2132,MTLS,Materialise NV - American Depositary Shares,Q,N,N,100.0,N,N
2133,MTP,Midatech Pharma PLC - American Depositary Shares,S,N,N,100.0,N,N
2134,MTRX,Matrix Service Company - Common Stock,Q,N,N,100.0,N,N
2135,MTSC,MTS Systems Corporation - Common Stock,Q,N,N,100.0,N,N
2136,MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
2137,MTSL,MER Telemanagement Solutions Ltd. - Ordinary Shares,S,N,D,100.0,N,N
2138,MU,"Micron Technology, Inc. - Common Stock",Q,N,N,100.0,N,N
2139,MUDS,Mudrick Capital Acquisition Corporation - Class A Common Stock,S,N,N,100.0,N,N
2140,MUDSU,Mudrick Capital Acquisition Corporation - Unit,S,N,N,100.0,N,N
2141,MUDSW,Mudrick Capital Acquisition Corporation - Warrant,S,N,N,100.0,N,N
2142,MVBF,MVB Financial Corp. - Common Stock,S,N,N,100.0,N,N
2143,MVIS,"MicroVision, Inc. - Common Stock",G,N,D,100.0,N,N
2144,MWK,"Mohawk Group Holdings, Inc. - Common Stock",S,N,N,100.0,N,N
2145,MXIM,"Maxim Integrated Products, Inc. - Common Stock",Q,N,N,100.0,N,N
2146,MYFW,"First Western Financial, Inc. - Common Stock",Q,N,N,100.0,N,N
2147,MYGN,"Myriad Genetics, Inc. - Common Stock",Q,N,N,100.0,N,N
2148,MYL,Mylan N.V. - Common Stock,Q,N,N,100.0,N,N
2149,MYOK,"MyoKardia, Inc. - Common Stock",Q,N,N,100.0,N,N
2150,MYOS,MYOS RENS Technology Inc. - Common Stock,S,N,D,100.0,N,N
2151,MYRG,"MYR Group, Inc. - Common Stock",Q,N,N,100.0,N,N
2152,MYSZ,"My Size, Inc. - Common Stock",S,N,D,100.0,N,N
2153,MYT,"Urban Tea, Inc. - Ordinary Shares",S,N,D,100.0,N,N
2154,NAII,"Natural Alternatives International, Inc. - Common Stock",G,N,N,100.0,N,N
2155,NAKD,Naked Brand Group Limited - Ordinary Shares,S,N,D,100.0,N,N
2156,NAOV,"NanoVibronix, Inc. - Common Stock",S,N,D,100.0,N,N
2157,NATH,"Nathan's Famous, Inc. - Common Stock",Q,N,N,100.0,N,N
2158,NATI,National Instruments Corporation - Common Stock,Q,N,N,100.0,N,N
2159,NATR,"Nature's Sunshine Products, Inc. - Common Stock",S,N,N,100.0,N,N
2160,NAVI,Navient Corporation - Common Stock,Q,N,N,100.0,N,N
2161,NBAC,Newborn Acquisition Corp. - Ordinary Shares,S,N,N,100.0,N,N
2162,NBACR,Newborn Acquisition Corp. - Right,S,N,N,100.0,N,N
2163,NBACU,Newborn Acquisition Corp. - Unit,S,N,N,100.0,N,N
2164,NBACW,Newborn Acquisition Corp. - Warrant,S,N,N,100.0,N,N
2165,NBEV,New Age Beverages Corporation - Common Stock,S,N,N,100.0,N,N
2166,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",Q,N,N,100.0,N,N
2167,NBL,Noble Energy Inc. - Common Stock,Q,N,N,100.0,N,N
2168,NBLX,"Noble Midstream Partners LP - Common Units, Representing Limited Partner Interests",Q,N,N,100.0,N,N
2169,NBN,Northeast Bank - Common Stock,G,N,N,100.0,N,N
2170,NBRV,Nabriva Therapeutics plc - Ordinary Shares,Q,N,N,100.0,N,N
2171,NBSE,"NeuBase Therapeutics, Inc.  - Common Stock",S,N,N,100.0,N,N
2172,NBTB,NBT Bancorp Inc. - Common Stock,Q,N,N,100.0,N,N
2173,NCBS,Nicolet Bankshares Inc. - Common Stock,S,N,N,100.0,N,N
2174,NCMI,"National CineMedia, Inc. - Common Stock",Q,N,D,100.0,N,N
2175,NCNA,NuCana plc - American Depositary Shares,Q,N,N,100.0,N,N
2176,NCSM,"NCS Multistage Holdings, Inc. - Common Stock",Q,N,D,100.0,N,N
2177,NCTY,The9 Limited - American Depository Shares representing three ordinary shares,S,N,D,100.0,N,N
2178,NDAQ,"Nasdaq, Inc. - Common Stock",Q,N,N,100.0,N,N
2179,NDLS,Noodles &amp; Company - Common Stock,Q,N,N,100.0,N,N
2180,NDRA,ENDRA Life Sciences Inc. - Common Stock,S,N,D,100.0,N,N
2181,NDRAW,ENDRA Life Sciences Inc. - Warrants,S,N,N,100.0,N,N
2182,NDSN,Nordson Corporation - Common Stock,Q,N,N,100.0,N,N
2183,NEBU,Nebula Acquisition Corporation - Class A Common Stock,S,N,D,100.0,N,N
2184,NEBUU,Nebula Acquisition Corporation - Unit,S,N,D,100.0,N,N
2185,NEBUW,Nebula Acquisition Corporation - Warrant,S,N,D,100.0,N,N
2186,NEO,"NeoGenomics, Inc. - Common Stock",S,N,N,100.0,N,N
2187,NEOG,Neogen Corporation - Common Stock,Q,N,N,100.0,N,N
2188,NEON,Neonode Inc. - Common Stock,S,N,N,100.0,N,N
2189,NEOS,"Neos Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
2190,NEPH,"Nephros, Inc. - Common Stock",S,N,N,100.0,N,N
2191,NEPT,Neptune Wellness Solutions Inc. - Ordinary Shares,S,N,N,100.0,N,N
2192,NERV,"Minerva Neurosciences, Inc - Common Stock",G,N,N,100.0,N,N
2193,NESR,National Energy Services Reunited Corp. - Ordinary Shares,S,N,N,100.0,N,N
2194,NESRW,National Energy Services Reunited Corp. - Warrant,S,N,N,100.0,N,N
2195,NETE,"Net Element, Inc. - Common Stock",S,N,D,100.0,N,N
2196,NEWA,"Newater Technology, Inc. - Ordinary Shares",S,N,N,100.0,N,N
2197,NEWT,Newtek Business Services Corp. - Common Stock,G,N,N,100.0,N,N
2198,NEWTI,Newtek Business Services Corp. - 6.25% Notes Due 2023,G,N,N,100.0,N,N
2199,NEWTL,Newtek Business Services Corp. - 5.75% Notes due 2024,G,N,N,100.0,N,N
2200,NEXT,NextDecade Corporation - Common Stock,S,N,N,100.0,N,N
2201,NFBK,"Northfield Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2202,NFE,New Fortress Energy LLC - Class A Shares Representing Limited Liability Company Interests.,Q,N,N,100.0,N,N
2203,NFIN,Netfin Acquisition Corp. - Class A Ordinary Shares,S,N,N,100.0,N,N
2204,NFINU,Netfin Acquisition Corp. - Unit,S,N,N,100.0,N,N
2205,NFINW,Netfin Acquisition Corp. - Warrants,S,N,N,100.0,N,N
2206,NFLX,"Netflix, Inc. - Common Stock",Q,N,N,100.0,N,N
2207,NFTY,First Trust India Nifty 50 Equal Weight ETF,G,N,N,100.0,Y,N
2208,NGHC,National General Holdings Corp - Common Stock,G,N,N,100.0,N,N
2209,NGHCN,"National General Holdings Corp - Depositary Shares, each representing 1/40th of a share of 7.50% Non-Cumulative Preferred Stock, Series C",G,N,N,100.0,N,N
2210,NGHCO,National General Holdings Corp - Depositary Shares,G,N,N,100.0,N,N
2211,NGHCP,"National General Holdings Corp - 7.50% Non-Cumulative Preferred Stock, Series A",G,N,N,100.0,N,N
2212,NGHCZ,National General Holdings Corp - 7.625% Subordinated Notes due 2055,G,N,N,100.0,N,N
2213,NGM,"NGM Biopharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
2214,NH,"NantHealth, Inc. - Common Stock",Q,N,N,100.0,N,N
2215,NHLD,National Holdings Corporation - Common Stock,S,N,N,100.0,N,N
2216,NHLDW,National Holdings Corporation - Warrants,S,N,N,100.0,N,N
2217,NHTC,Natural Health Trends Corp. - Commn Stock,S,N,N,100.0,N,N
2218,NICE,NICE Ltd - American Depositary Shares each representing one Ordinary Share,Q,N,N,100.0,N,N
2219,NICK,"Nicholas Financial, Inc. - Common Stock",Q,N,N,100.0,N,N
2220,NIU,Niu Technologies - American Depositary Shares,G,N,N,100.0,N,N
2221,NK,"NantKwest, Inc. - Common Stock",Q,N,N,100.0,N,N
2222,NKSH,"National Bankshares, Inc. - Common Stock",S,N,N,100.0,N,N
2223,NKTR,Nektar Therapeutics - Common Stock,Q,N,N,100.0,N,N
2224,NLOK,NortonLifeLock Inc. - Common Stock,Q,N,N,100.0,N,N
2225,NLTX,"Neoleukin Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
2226,NMCI,Navios Maritime Containers L.P. - Common units representing limited partner interests,Q,N,D,100.0,N,N
2227,NMIH,NMI Holdings Inc - Common Stock,G,N,N,100.0,N,N
2228,NMRD,Nemaura Medical Inc. - Common Stock,S,N,D,100.0,N,N
2229,NMRK,"Newmark Group, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2230,NMTR,"9 Meters Biopharma, Inc. - Common Stock",S,N,D,100.0,N,N
2231,NNBR,"NN, Inc. - Common Stock",Q,N,N,100.0,N,N
2232,NNDM,Nano Dimension Ltd. - American Depositary Shares,S,N,N,100.0,N,N
2233,NODK,"NI Holdings, Inc. - Common Stock",S,N,N,100.0,N,N
2234,NOVN,"Novan, Inc. - Common Stock",G,N,D,100.0,N,N
2235,NOVT,Novanta Inc. - Common Shares,Q,N,N,100.0,N,N
2236,NPA,New Providence Acquisition Corp. - Class A Common Stock,S,N,N,100.0,N,N
2237,NPAUU,New Providence Acquisition Corp. - Unit,S,N,N,100.0,N,N
2238,NPAWW,New Providence Acquisition Corp. - Warrant,S,N,N,100.0,N,N
2239,NRBO,"NeuroBo Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
2240,NRC,National Research Corporation - Common Stock,Q,N,N,100.0,N,N
2241,NRIM,Northrim BanCorp Inc - Common Stock,Q,N,N,100.0,N,N
2242,NSEC,"National Security Group, Inc. - Common Stock",G,N,N,100.0,N,N
2243,NSIT,"Insight Enterprises, Inc. - Common Stock",Q,N,N,100.0,N,N
2244,NSSC,"NAPCO Security Technologies, Inc. - Common Stock",Q,N,N,100.0,N,N
2245,NSTG,"NanoString Technologies, Inc. - Common Stock",G,N,N,100.0,N,N
2246,NSYS,Nortech Systems Incorporated - Common Stock,S,N,N,100.0,N,N
2247,NTAP,"NetApp, Inc. - Common Stock",Q,N,N,100.0,N,N
2248,NTCT,"NetScout Systems, Inc. - Common Stock",Q,N,N,100.0,N,N
2249,NTEC,Intec Pharma Ltd. - Ordinary Shares,S,N,D,100.0,N,N
2250,NTES,"NetEase, Inc. - American Depositary Shares, each representing 25 ordinary shares",Q,N,N,100.0,N,N
2251,NTGN,"Neon Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
2252,NTGR,"NETGEAR, Inc. - Common Stock",Q,N,N,100.0,N,N
2253,NTIC,Northern Technologies International Corporation - Common Stock,G,N,N,100.0,N,N
2254,NTLA,"Intellia Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
2255,NTNX,"Nutanix, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2256,NTRA,"Natera, Inc. - Common Stock",Q,N,N,100.0,N,N
2257,NTRP,"Neurotrope, Inc. - Common Stock",S,N,N,100.0,N,N
2258,NTRS,Northern Trust Corporation - Common Stock,Q,N,N,100.0,N,N
2259,NTRSO,"Northern Trust Corporation - Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock",Q,N,N,100.0,N,N
2260,NTUS,Natus Medical Incorporated - Common Stock,Q,N,N,100.0,N,N
2261,NTWK,NETSOL Technologies Inc. - Common Stock,S,N,N,100.0,N,N
2262,NUAN,"Nuance Communications, Inc. - Common Stock",Q,N,N,100.0,N,N
2263,NURO,"NeuroMetrix, Inc. - Common Stock",S,N,N,100.0,N,N
2264,NUROW,"NeuroMetrix, Inc. - Warrants",S,N,N,100.0,N,N
2265,NUVA,"NuVasive, Inc. - Common Stock",Q,N,N,100.0,N,N
2266,NVAX,"Novavax, Inc. - Common Stock",Q,N,N,100.0,N,N
2267,NVCN,Neovasc Inc. - Common Shares,S,N,D,100.0,N,N
2268,NVCR,NovoCure Limited - Ordinary Shares,Q,N,N,100.0,N,N
2269,NVDA,NVIDIA Corporation - Common Stock,Q,N,N,100.0,N,N
2270,NVEC,NVE Corporation - Common Stock,S,N,N,100.0,N,N
2271,NVEE,"NV5 Global, Inc. - Common Stock",S,N,N,100.0,N,N
2272,NVFY,"Nova Lifestyle, Inc - Common Stock",S,N,N,100.0,N,N
2273,NVIV,InVivo Therapeutics Holdings Corp. - Common Stock,S,N,N,100.0,N,N
2274,NVMI,Nova Measuring Instruments Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
2275,NVUS,"Novus Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
2276,NWBI,"Northwest Bancshares, Inc. - Common Stock",Q,N,N,100.0,N,N
2277,NWFL,Norwood Financial Corp. - Common Stock,G,N,N,100.0,N,N
2278,NWGI,"Newgioco Group, Inc. - Common Stock",S,N,N,100.0,N,N
2279,NWL,Newell Brands Inc. - Common Stock,Q,N,N,100.0,N,N
2280,NWLI,"National Western Life Group, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2281,NWPX,Northwest Pipe Company - Common Stock,Q,N,N,100.0,N,N
2282,NWS,News Corporation - Class B Common Stock,Q,N,N,100.0,N,N
2283,NWSA,News Corporation - Class A Common Stock,Q,N,N,100.0,N,N
2284,NXGN,"NextGen Healthcare, Inc. - Common Stock",Q,N,N,100.0,N,N
2285,NXPI,NXP Semiconductors N.V. - Common Stock,Q,N,N,100.0,N,N
2286,NXST,"Nexstar Media Group, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2287,NXTC,"NextCure, Inc. - Common Stock",Q,N,N,100.0,N,N
2288,NXTD,NXT-ID Inc. - Common Stock,S,N,D,100.0,N,N
2289,NXTG,First Trust Indxx NextG ETF,G,N,N,100.0,Y,N
2290,NYMT,"New York Mortgage Trust, Inc. - Common Stock",Q,N,N,100.0,N,N
2291,NYMTM,"New York Mortgage Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",Q,N,N,100.0,N,N
2292,NYMTN,"New York Mortgage Trust, Inc. - 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",Q,N,N,100.0,N,N
2293,NYMTO,"New York Mortgage Trust, Inc. - 7.875% Series C Cumulative Redeemable Preferred Stock",Q,N,N,100.0,N,N
2294,NYMTP,"New York Mortgage Trust, Inc. - 7.75% Series B Cumulative Redeemable Preferred Stock",Q,N,N,100.0,N,N
2295,NYMX,Nymox Pharmaceutical Corporation - Common Stock,S,N,N,100.0,N,N
2296,OAS,Oasis Petroleum Inc. - Common Stock,S,N,D,100.0,N,N
2297,OBAS,Optibase Ltd. - Ordinary Shares,G,N,N,100.0,N,N
2298,OBCI,"Ocean Bio-Chem, Inc. - Common Stock",S,N,N,100.0,N,N
2299,OBLN,"Obalon Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
2300,OBNK,"Origin Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2301,OBSV,ObsEva SA - Common Shares,Q,N,N,100.0,N,N
2302,OCC,Optical Cable Corporation - Common Stock,G,N,N,100.0,N,N
2303,OCCI,"OFS Credit Company, Inc. - Common Stock",S,N,N,100.0,N,N
2304,OCCIP,"OFS Credit Company, Inc. - 6.875% Series A Term Preferred Stock",S,N,N,100.0,N,N
2305,OCFC,OceanFirst Financial Corp. - Common Stock,Q,N,N,100.0,N,N
2306,OCGN,"Ocugen, Inc. - Common Stock",S,N,D,100.0,N,N
2307,OCSI,Oaktree Strategic Income Corporation - Common Stock,Q,N,N,100.0,N,N
2308,OCSL,Oaktree Specialty Lending Corporation - Common Stock,Q,N,N,100.0,N,N
2309,OCUL,"Ocular Therapeutix, Inc. - Common Stock",G,N,N,100.0,N,N
2310,ODFL,"Old Dominion Freight Line, Inc. - Common Stock",Q,N,N,100.0,N,N
2311,ODP,"Office Depot, Inc. - Common Stock",Q,N,N,100.0,N,N
2312,ODT,"Odonate Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
2313,OESX,"Orion Energy Systems, Inc. - Common Stock",S,N,N,100.0,N,N
2314,OFED,Oconee Federal Financial Corp. - Common Stock,S,N,N,100.0,N,N
2315,OFIX,Orthofix Medical Inc.  - Common Stock,Q,N,N,100.0,N,N
2316,OFLX,"Omega Flex, Inc. - Common Stock",G,N,N,100.0,N,N
2317,OFS,OFS Capital Corporation - Common Stock,Q,N,N,100.0,N,N
2318,OFSSI,OFS Capital Corporation - 5.95% Notes due 2026,Q,N,N,100.0,N,N
2319,OFSSL,OFS Capital Corporation - 6.375% Notes due 2025,Q,N,N,100.0,N,N
2320,OFSSZ,OFS Capital Corporation - 6.50% Notes due 2025,Q,N,N,100.0,N,N
2321,OGI,Organigram Holdings Inc. - Common Shares,Q,N,N,100.0,N,N
2322,OIIM,O2Micro International Limited - American Depositary Shares,Q,N,N,100.0,N,N
2323,OKTA,"Okta, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
2324,OLD,The Long-Term Care ETF,G,N,N,100.0,Y,N
2325,OLED,Universal Display Corporation - Common Stock,Q,N,N,100.0,N,N
2326,OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",G,N,N,100.0,N,N
2327,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. - American Depositary Shares each representing 8 Series B shares,Q,N,N,100.0,N,N
2328,OMCL,"Omnicell, Inc. - Common Stock",Q,N,N,100.0,N,N
2329,OMER,Omeros Corporation - Common Stock,G,N,N,100.0,N,N
2330,OMEX,"Odyssey Marine Exploration, Inc. - Common Stock",S,N,D,100.0,N,N
2331,OMP,"Oasis Midstream Partners LP - Common Units, Representing Limited Partner Interests",Q,N,N,100.0,N,N
2332,ON,ON Semiconductor Corporation - Common Stock,Q,N,N,100.0,N,N
2333,ONB,Old National Bancorp - Common Stock,Q,N,N,100.0,N,N
2334,ONCS,OncoSec Medical Incorporated - Common Stock,S,N,N,100.0,N,N
2335,ONCT,"Oncternal Therapeutics, Inc.  - Common Stock",S,N,N,100.0,N,N
2336,ONCY,Oncolytics Biotech Inc. - Common Shares,S,N,N,100.0,N,N
2337,ONEM,"1Life Healthcare, Inc. - Common Stock",Q,N,N,100.0,N,N
2338,ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,G,N,N,100.0,Y,N
2339,ONEW,OneWater Marine Inc. - Class A Common Stock,G,N,N,100.0,N,N
2340,ONTX,"Onconova Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
2341,ONTXW,"Onconova Therapeutics, Inc. - Warrants",S,N,N,100.0,N,N
2342,ONVO,"Organovo Holdings, Inc. - Common Stock",S,N,D,100.0,N,N
2343,OPB,Opus Bank - Common Stock,Q,N,N,100.0,N,N
2344,OPBK,OP Bancorp - Common Stock,G,N,N,100.0,N,N
2345,OPCH,"Option Care Health, Inc. - Common Stock",Q,N,N,100.0,N,N
2346,OPES,Opes Acquisition Corp. - Common Stock,S,N,D,100.0,N,N
2347,OPESU,Opes Acquisition Corp. - Unit,S,N,D,100.0,N,N
2348,OPESW,Opes Acquisition Corp. - Warrant,S,N,D,100.0,N,N
2349,OPGN,"OpGen, Inc. - Common Stock",S,N,N,100.0,N,N
2350,OPGNW,"OpGen, Inc. - Warrant",S,N,N,100.0,N,N
2351,OPHC,"OptimumBank Holdings, Inc. - Common Stock",S,N,N,100.0,N,N
2352,OPI,Office Properties Income Trust - Common Shares of Beneficial Interest,Q,N,N,100.0,N,N
2353,OPINI,Office Properties Income Trust - 5.875% Senior Notes due 2046,Q,N,N,100.0,N,N
2354,OPK,"Opko Health, Inc. - Common Stock",Q,N,N,100.0,N,N
2355,OPNT,"Opiant Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
2356,OPOF,Old Point Financial Corporation - Common Stock,S,N,N,100.0,N,N
2357,OPRA,Opera Limited - American Depositary Shares,Q,N,N,100.0,N,N
2358,OPRT,Oportun Financial Corporation - common stock,Q,N,N,100.0,N,N
2359,OPRX,OptimizeRx Corporation - Common Stock,S,N,N,100.0,N,N
2360,OPTN,"OptiNose, Inc. - Common Stock",Q,N,N,100.0,N,N
2361,OPTT,"Ocean Power Technologies, Inc. - Common Stock",S,N,D,100.0,N,N
2362,ORBC,ORBCOMM Inc. - Common Stock,Q,N,N,100.0,N,N
2363,ORGO,Organogenesis Holdings Inc.  - Class A ,S,N,N,100.0,N,N
2364,ORGS,Orgenesis Inc. - Common Stock,S,N,N,100.0,N,N
2365,ORIC,"Oric Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
2366,ORLY,"O'Reilly Automotive, Inc. - Common Stock",Q,N,N,100.0,N,N
2367,ORMP,Oramed Pharmaceuticals Inc. - Common Stock,S,N,N,100.0,N,N
2368,ORRF,Orrstown Financial Services Inc - Common Stock,S,N,N,100.0,N,N
2369,ORSN,Orisun Acquisition Corp. - Common Stock,S,N,N,100.0,N,N
2370,ORSNR,Orisun Acquisition Corp. - Right,S,N,N,100.0,N,N
2371,ORSNU,Orisun Acquisition Corp. - Unit,S,N,N,100.0,N,N
2372,ORSNW,Orisun Acquisition Corp. - Warrant,S,N,N,100.0,N,N
2373,ORTX,Orchard Therapeutics plc - American Depositary Shares,Q,N,N,100.0,N,N
2374,OSBC,"Old Second Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
2375,OSIS,"OSI Systems, Inc. - Common Stock",Q,N,N,100.0,N,N
2376,OSMT,Osmotica Pharmaceuticals plc - Ordinary Shares,Q,N,N,100.0,N,N
2377,OSN,"Ossen Innovation Co., Ltd. - American Depositary Shares",S,N,N,100.0,N,N
2378,OSPN,OneSpan Inc. - Common Stock,S,N,N,100.0,N,N
2379,OSS,"One Stop Systems, Inc. - Common Stock",S,N,D,100.0,N,N
2380,OSTK,"Overstock.com, Inc. - Common Stock",G,N,N,100.0,N,N
2381,OSUR,"OraSure Technologies, Inc. - Common Stock",Q,N,N,100.0,N,N
2382,OSW,OneSpaWorld Holdings Limited - Common Shares,S,N,N,100.0,N,N
2383,OTEL,Otelco Inc. - Common Stock,S,N,N,100.0,N,N
2384,OTEX,Open Text Corporation - Common Shares,Q,N,N,100.0,N,N
2385,OTIC,"Otonomy, Inc. - Common Stock",Q,N,N,100.0,N,N
2386,OTLK,"Outlook Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
2387,OTLKW,"Outlook Therapeutics, Inc. - Series A Warrant",S,N,N,100.0,N,N
2388,OTTR,Otter Tail Corporation - Common Stock,Q,N,N,100.0,N,N
2389,OTTW,"Ottawa Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
2390,OVBC,Ohio Valley Banc Corp. - Common Stock,G,N,N,100.0,N,N
2391,OVID,Ovid Therapeutics Inc. - Common Stock,Q,N,N,100.0,N,N
2392,OVLY,Oak Valley Bancorp (CA) - Common Stock,S,N,N,100.0,N,N
2393,OXBR,Oxbridge Re Holdings Limited - Ordinary Shares,S,N,N,100.0,N,N
2394,OXBRW,Oxbridge Re Holdings Limited - Warrant,S,N,N,100.0,N,N
2395,OXFD,Oxford Immunotec Global PLC - Ordinary Shares,G,N,N,100.0,N,N
2396,OXLC,Oxford Lane Capital Corp. - Common Stock,Q,N,N,100.0,N,N
2397,OXLCM,Oxford Lane Capital Corp. - 6.75% Series 2024 Term Preferred Stock,Q,N,N,100.0,N,N
2398,OXLCO,"Oxford Lane Capital Corp. - Term Preferred Shares, 7.50% Series 2023",Q,N,N,100.0,N,N
2399,OXLCP,Oxford Lane Capital Corp. - 6.25% Series 2027 Term Preferred Shares,Q,N,N,100.0,N,N
2400,OXSQ,Oxford Square Capital Corp. - Closed End Fund,Q,N,N,100.0,N,N
2401,OXSQL,Oxford Square Capital Corp. - 6.50% Notes due 2024,Q,N,N,100.0,N,N
2402,OXSQZ,Oxford Square Capital Corp. - 6.25% Notes due 2026,Q,N,N,100.0,N,N
2403,OYST,"Oyster Point Pharma, Inc. - common stock",Q,N,N,100.0,N,N
2404,OZK,Bank OZK - Common Stock,Q,N,N,100.0,N,N
2405,PAAC,Proficient Alpha Acquisition Corp. - Common Stock,S,N,N,100.0,N,N
2406,PAACR,Proficient Alpha Acquisition Corp. - Rights,S,N,N,100.0,N,N
2407,PAACU,Proficient Alpha Acquisition Corp. - Unit,S,N,N,100.0,N,N
2408,PAACW,Proficient Alpha Acquisition Corp. - Warrant,S,N,N,100.0,N,N
2409,PAAS,Pan American Silver Corp. - Common Stock,Q,N,N,100.0,N,N
2410,PACB,"Pacific Biosciences of California, Inc. - Common Stock",Q,N,N,100.0,N,N
2411,PACQ,Pure Acquisition Corp. - Class A Common Stock,S,N,N,100.0,N,N
2412,PACQU,Pure Acquisition Corp. - Unit,S,N,N,100.0,N,N
2413,PACQW,Pure Acquisition Corp. - Warrant,S,N,N,100.0,N,N
2414,PACW,PacWest Bancorp - Common Stock,Q,N,N,100.0,N,N
2415,PAE,PAE Incorporated - Class A Common Stock,S,N,N,100.0,N,N
2416,PAEWW,PAE Incorporated - Warrants,S,N,N,100.0,N,N
2417,PAHC,Phibro Animal Health Corporation - Class A Common Stock,G,N,N,100.0,N,N
2418,PANL,Pangaea Logistics Solutions Ltd. - Common Stock,S,N,N,100.0,N,N
2419,PASG,"Passage Bio, Inc. - Common Stock",Q,N,N,100.0,N,N
2420,PATI,"Patriot Transportation Holding, Inc. - Common Stock",Q,N,N,100.0,N,N
2421,PATK,"Patrick Industries, Inc. - Common Stock",Q,N,N,100.0,N,N
2422,PAVM,PAVmed Inc. - Common Stock,S,N,N,100.0,N,N
2423,PAVMW,PAVmed Inc. - Warrant,S,N,N,100.0,N,N
2424,PAVMZ,PAVmed Inc. - Series Z Warrant,S,N,N,100.0,N,N
2425,PAYS,"Paysign, Inc. - Common Stock",S,N,N,100.0,N,N
2426,PAYX,"Paychex, Inc. - Common Stock",Q,N,N,100.0,N,N
2427,PBCT,"People's United Financial, Inc. - Common Stock",Q,N,N,100.0,N,N
2428,PBCTP,"People's United Financial, Inc. - Perpetual Preferred Series A Fixed-to-floating Rate",Q,N,N,100.0,N,N
2429,PBFS,"Pioneer Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
2430,PBHC,"Pathfinder Bancorp, Inc. - Common Stock",S,N,N,100.0,N,N
2431,PBIP,"Prudential Bancorp, Inc. - Common Stock",G,N,N,100.0,N,N
2432,PBPB,Potbelly Corporation - Common Stock,Q,N,N,100.0,N,N
2433,PBTS,"Powerbridge Technologies Co., Ltd. - Ordinary Shares",S,N,N,100.0,N,N
